Time, Altitude, U, V, W, Temperature
130.042997,-2264.225975,0.34,-0.96,0.6,22.01
130.131983,1383.989395,0.3,-0.92,0.62,22.13
130.214229,-10618.52878,0.24,-0.92,0.66,22.01
130.297378,5526.52267,0.2,-0.96,0.68,22.05
130.385744,-4382.173663,0.18,-0.96,0.64,22.01
130.473998,2562.488762,0.28,-0.84,0.32,22.05
130.562327,5468.586255,0.34,-0.8,0.24,22.01
130.650755,3197.255699,0.12,-0.78,-0.06,22.05
130.740095,-11639.1426,0.12,-0.8,-0.06,21.97
130.827626,-4686.333032,0.06,-0.84,-0.08,21.93
130.915329,14217.66834,0.2,-0.78,-0.04,21.97
131.003472,-12576.18288,0.12,-0.74,-0.02,22.09
131.091372,24147.55302,0.44,-0.92,0.28,21.97
131.179641,-395.166143,0.46,-0.86,0.28,22.05
131.267981,1781.226266,0.66,-0.7,0.38,21.97
131.356142,-14070.62248,0.66,-0.68,0.4,22.05
131.444199,1378.221567,0.66,-0.68,0.36,22.01
131.533567,14021.7955,0.24,-0.46,-0.14,22.13
131.622335,4970.943056,0.24,-0.46,-0.14,22.17
131.71099,24294.95126,0.12,-0.88,-0.64,22.05
131.799309,5517.991698,0.14,-0.84,-0.7,22.01
131.887228,3697.401444,0.08,-0.92,-0.72,21.97
131.981021,-4449.974697,-0.46,-0.96,0.08,22.05
132.051995,-0.072291,-0.42,-0.9,0.08,22.09
132.123633,0.083005,0.3,-1.12,-0.44,22.09
132.210971,-9822.72324,0.28,-1.14,-0.38,22.05
132.298259,-11558.40471,-0.14,-0.96,0.12,22.13
132.385534,30684.10072,-0.16,-0.98,0.1,22.25
132.47393,-6374.277809,-0.1,-0.94,0.08,22.13
132.561036,3625.407967,0.12,-0.64,0.34,22.17
132.648227,3625.407967,0.12,-0.7,0.28,22.01
132.735562,-11356.04126,0.34,-0.82,-0.06,22.05
132.823249,-4689.439882,0.36,-0.8,-0.08,22.05
132.910313,-4689.439882,0.3,-0.84,-0.12,22.09
132.999231,-3398.289516,0.2,-0.92,-0.38,22.05
133.064332,0.278694,0.18,-0.88,-0.36,22.21
133.151456,95.062885,0.04,-0.68,0.08,22.13
133.239016,-2906.810716,0.1,-0.64,0.04,22.13
133.326296,2500.111113,-0.04,-0.86,0.68,21.97
133.413806,15596.37308,-0.06,-0.86,0.68,21.97
133.501146,-4830.614964,-0.06,-0.8,0.7,22.13
133.588384,-9522.238582,0.24,-0.78,0.7,22.17
133.673348,-1273.657577,0.22,-0.78,0.7,22.13
133.747323,0.081711,0.62,-0.88,0.4,22.13
133.828742,-11692.7152,0.62,-0.82,0.36,22.13
133.916171,-12787.22987,0.6,-0.88,0.38,22.01
134.003342,-4175.062726,0.48,-0.96,0.44,22.13
134.090384,-805.777171,0.52,-0.96,0.46,22.13
134.177274,-12372.76087,0.7,-0.92,0.24,22.05
134.264285,-9906.170079,0.68,-0.88,0.28,22.13
134.352019,9268.901242,0.64,-0.88,0.22,22.05
134.442695,-3776.470581,0.84,-0.72,0.42,22.05
134.532604,-3776.470581,0.78,-0.74,0.38,22.01
134.622921,13818.44263,0.12,-0.86,0.2,22.21
134.705742,31.264722,0.12,-0.9,0.16,22.05
134.796258,-5020.2685,0.04,-1.02,0.32,22.13
134.885542,655.602516,0.04,-1.06,0.3,22.05
134.975575,-3828.698712,0.04,-1.04,0.28,22.05
135.065597,-3267.758969,0.14,-0.96,0.28,21.97
135.155364,15831.52422,0.14,-0.94,0.28,22.09
135.245428,275.293168,0.38,-0.94,0.38,22.01
135.335077,4805.52666,0.44,-0.9,0.36,22.09
135.425294,13767.13466,0.38,-0.94,0.36,22.01
135.508231,-1510.030966,0.38,-0.98,0.28,22.21
135.597237,12670.31144,0.36,-1.02,0.28,22.25
135.686445,-13928.6099,1.64,-0.66,0.56,22.05
135.776303,-3371.773853,1.64,-0.64,0.54,22.09
135.862621,-11047.25074,1.7,-0.38,0.12,22.13
135.951333,7181.903003,1.7,-0.46,0.12,22.05
136.040407,-12480.40718,1.72,-0.38,0.12,22.05
136.125979,-11687.15596,2.48,-0.26,-0.44,22.21
136.216113,-2648.8547,2.48,-0.34,-0.44,22.09
136.305599,7497.240967,0.56,-0.88,1,22.05
136.395102,-7269.066177,0.58,-0.88,0.96,21.97
136.484304,-6027.901846,0.52,-0.88,0.98,22.01
136.574145,-6551.579372,-0.06,-0.72,0.7,22.13
136.664064,-568.594799,-0.1,-0.78,0.72,22.05
136.754355,-10388.84995,-0.7,-1.08,0.44,22.21
136.844862,-12751.73079,-0.72,-1.14,0.42,22.09
136.934453,1838.5629,-0.72,-1.1,0.42,22.13
137.02446,-1491.971555,-0.26,-1.04,0.46,22.13
137.113499,10721.21323,-0.26,-1.08,0.48,22.13
137.20357,6269.438415,0.36,-1.06,-0.32,22.17
137.283872,-11560.44843,0.36,-1.08,-0.3,22.13
137.372752,-12075.74043,0.34,-1.12,-0.36,22.05
137.46148,2485.306357,-0.14,-0.9,-0.62,22.09
137.550023,-3100.617425,-0.14,-0.88,-0.62,22.09
137.638862,-12735.4312,-0.1,-1.06,-0.64,22.13
137.727916,-1876.037767,-0.14,-1.08,-0.64,22.13
137.816089,-11516.19074,-0.18,-1.08,-0.56,22.09
137.904432,-8721.310454,-0.14,-1.08,-0.6,22.05
137.993078,565.587333,-0.22,-1.12,-0.56,22.09
138.081674,15453.13213,0.34,-1.06,-0.6,22.05
138.170306,-4515.108284,0.32,-1.08,-0.64,21.97
138.259517,-150.013468,-0.06,-1.04,-0.52,22.13
138.347948,-577.150861,-0.04,-1,-0.5,22.13
138.436503,-10093.9928,-0.08,-1.04,-0.54,22.09
138.524701,-12133.99924,0.04,-0.76,-0.06,22.09
138.613311,-7899.4755,0.04,-0.76,-0.04,22.13
138.701393,-7666.728127,0.08,-0.72,-0.16,22.13
138.790843,-1973.233091,0.04,-0.78,-0.14,22.13
138.879702,16130.97864,0.36,-0.88,-0.76,22.05
138.969013,11802.32303,0.38,-0.82,-0.74,22.13
139.04805,-10464.70551,0.42,-0.86,-0.76,21.97
139.136205,-3258.504017,0.46,-0.94,-0.9,22.13
139.223679,-12614.38286,0.52,-0.94,-0.92,22.13
139.31228,-634.051048,0,-0.94,-0.08,22.05
139.400643,3006.860057,0.02,-0.9,-0.08,22.09
139.489002,3919.021116,0.02,-0.86,-0.1,22.13
139.577335,-3653.045309,0.04,-0.78,-0.14,22.25
139.665469,-6350.719021,0.02,-0.82,-0.14,22.09
139.753425,-7433.33446,-0.26,-1.14,-0.1,22.09
139.842087,-9262.142281,-0.26,-1.16,-0.06,22.05
139.93075,-7628.138708,-0.26,-1.14,-0.06,22.13
140.01899,-11445.75381,0.22,-1.14,-0.4,22.13
140.107495,21890.37591,0.24,-1.16,-0.46,22.05
140.196091,13390.69069,0.9,-1.32,0.54,21.97
140.284638,12856.9782,0.92,-1.3,0.56,22.09
140.373271,-3606.834101,0.88,-1.36,0.52,21.93
140.461332,-12219.53287,1.4,-1.4,0.58,22.01
140.550068,218.844846,1.36,-1.38,0.54,21.97
140.638993,21912.95286,0.44,-1.26,0.82,22.09
140.727438,8547.032714,0.46,-1.18,0.84,22.13
140.812658,-2308.294215,0.42,-1.26,0.76,21.97
140.900969,-12128.36464,0.28,-0.7,0.7,22.09
140.989634,-5465.1702,0.28,-0.72,0.7,22.09
141.078391,4137.947931,1.94,-1.22,0.64,22.13
141.167049,-6416.981764,1.98,-1.2,0.62,22.13
141.255258,-6721.412097,0.68,-1.54,0.74,22.21
141.343812,6502.920607,0.7,-1.54,0.74,22.13
141.43225,-6653.094106,0.68,-1.54,0.74,22.13
141.520704,-9029.391031,-0.06,-1.2,0.72,22.21
141.609182,2976.127606,-0.06,-1.22,0.7,22.13
141.697579,-11526.6874,0.54,-1.16,0.12,22.13
141.786263,5579.512072,0.52,-1.16,0.2,22.17
141.875171,-651.421403,0.52,-1.2,0.18,22.13
141.963421,11538.0795,0.04,-0.84,-0.5,22.01
142.051998,-6797.249476,0.04,-0.82,-0.46,22.13
142.140997,19013.23626,-0.2,-0.52,0.24,22.17
142.229465,-5057.512503,-0.22,-0.5,0.22,22.13
142.317624,9827.74179,-0.22,-0.56,0.2,22.05
142.406162,-9315.530791,-0.14,-0.2,0.44,22.21
142.495019,-2059.724289,-0.12,-0.18,0.4,22.13
142.578114,-2658.171475,-0.32,-0.88,0.38,22.09
142.665828,-10559.45588,-0.32,-0.84,0.42,22.13
142.754221,5633.974007,0.22,-0.78,0.44,22.13
142.842455,-6894.889587,0.24,-0.74,0.44,22.09
142.930265,-2340.700221,0.22,-0.8,0.44,22.09
143.018859,17099.70604,-0.18,-0.66,0.32,22.09
143.106435,8128.852063,-0.18,-0.6,0.3,22.17
143.194625,-1918.519987,-0.34,-0.6,0.28,22.13
143.282546,-7650.415517,-0.36,-0.66,0.28,22.13
143.370419,10213.87258,-0.38,-0.72,0.28,22.01
143.458442,-12524.0617,-0.34,-0.54,0.34,22.09
143.546318,-10402.47683,-0.26,-0.48,0.3,22.05
143.634587,-9795.843829,-0.12,-0.4,0.1,22.13
143.722196,-10199.06255,-0.08,-0.36,0.12,22.21
143.810302,7757.021367,-0.16,-0.46,0.06,21.97
143.898889,-12034.05032,-0.44,-0.48,-0.02,22.13
143.987571,-5948.22677,-0.42,-0.42,0,22.33
144.076005,2104.321448,-0.24,-0.38,-0.12,22.29
144.164188,-13401.59468,-0.26,-0.4,-0.12,22.17
144.252366,-7377.593267,-0.26,-0.38,-0.16,22.13
144.341532,1186.811403,-0.26,-0.22,-0.24,22.21
144.424738,-3334.817527,-0.26,-0.26,-0.22,22.17
144.513271,-5711.824817,-0.26,-0.22,-0.14,22.29
144.602045,452.093684,-0.26,-0.26,-0.14,22.17
144.690959,-7854.102716,-0.52,-0.22,0.02,22.13
144.778522,-409.833444,-0.46,-0.18,0.02,22.13
144.86699,-11187.62387,-0.5,-0.22,0.02,22.09
144.955678,-4872.864497,-0.32,-0.5,0.04,22.13
145.043794,-3024.225255,-0.32,-0.48,0.04,22.09
145.131935,2919.234564,-0.26,-0.22,0.28,22.17
145.220132,-12917.30892,-0.26,-0.24,0.28,22.09
145.308571,-6477.06697,-0.36,-0.26,0.28,22.09
145.397544,1532.444308,-0.26,-0.12,0.32,22.05
145.486043,-6546.799502,-0.24,-0.1,0.32,22.05
145.574525,-6546.799502,0.02,-0.04,0.5,22.17
