Time, Altitude, U, V, W, Temperature
102.358415,-8202.322207,-0.26,-0.46,-1.3,21.25
102.449118,-3434.480756,-0.26,-0.46,-1.3,21.37
102.538826,-6214.30927,0.44,0.14,-0.88,21.33
102.616486,-6846.399792,0.44,0.18,-0.88,21.41
102.705015,-114.78667,0.94,0.1,-0.04,21.53
102.793375,8410.101422,0.88,0.08,-0.06,21.49
102.882173,11577.16428,0.84,0,-0.02,21.45
102.957942,-7729.734021,1.36,-0.2,-0.34,21.25
103.047313,-1160.750968,1.4,-0.14,-0.3,21.29
103.136759,7896.909919,0.4,-0.3,-0.14,21.29
103.225667,-6063.975793,0.42,-0.26,-0.08,21.37
103.31501,8163.297328,0.36,-0.3,-0.14,21.25
103.403687,7425.848035,-0.14,-0.72,0.3,21.41
103.493109,-6716.954319,-0.08,-0.76,0.24,21.33
103.581804,-2757.665985,-0.98,-0.82,0.28,21.45
103.671175,3870.947742,-0.98,-0.8,0.24,21.45
103.759808,7784.028522,-1.02,-0.82,0.18,21.37
103.848479,611.348203,-1.26,-0.52,-0.1,21.41
103.937423,-7890.88278,-1.22,-0.52,-0.12,21.37
104.025818,-5044.566362,-1.84,-0.52,0.58,21.45
104.115204,6797.908744,-1.8,-0.54,0.56,21.37
104.204576,-8450.853256,-1.82,-0.5,0.52,21.33
104.293807,7986.255171,-1.44,-0.88,0.62,21.41
104.377234,-14463.24048,-1.46,-0.84,0.64,21.45
104.466651,-4694.984138,-1.58,-1.08,0.92,21.37
104.556231,-2252.638691,-1.54,-1.04,0.9,21.29
104.645413,5622.885349,-1.46,-0.92,1.2,21.33
104.734449,22729.03168,-1.46,-0.88,1.24,21.41
104.824058,2435.384242,-1.46,-0.92,1.2,21.33
104.912955,-4580.094033,-1.58,-0.78,1.6,21.33
105.001528,6373.587059,-1.54,-0.78,1.6,21.25
105.090969,14552.11652,-0.06,-0.26,2.92,21.33
105.180395,-8147.698744,-0.06,-0.26,2.94,21.29
105.269923,-10924.03662,-0.08,-0.3,2.94,21.21
105.358487,2430.864366,-0.06,0.76,3.26,21.41
105.4481,-4882.94863,0.1,0.82,3.24,21.33
105.53765,9073.799548,-0.04,0.24,2.62,21.37
105.626426,-5192.326493,-0.02,0.2,2.66,21.33
105.714799,7483.761772,2.2,-0.62,1.6,21.33
105.802636,-5938.110151,2.2,-0.64,1.62,21.25
105.89141,4034.37278,2.26,-0.64,1.6,21.21
105.97899,-4883.672117,1.12,-0.42,2.26,21.33
106.067186,6232.412841,1.1,-0.4,2.26,21.41
106.161259,-9674.126275,1.44,-0.42,2.78,21.33
106.24337,-9674.126275,1.44,-0.46,2.76,21.17
106.325285,-826.630713,1.46,-0.4,2.7,21.21
106.407439,13753.47506,2.42,0.8,2.86,21.29
106.497091,-11278.13554,2.4,0.74,2.88,21.25
106.585872,-12493.85995,1.12,0.3,2.4,21.05
106.673132,-9341.878537,1.12,0.32,2.4,21.05
106.760197,3389.868911,1.06,0.24,2.4,21.01
106.847291,4983.758758,-1.66,0,1.86,21.17
106.934455,4983.758758,-1.62,0.02,1.86,21.25
107.021963,8374.844356,-0.82,-0.88,2.5,21.21
107.109358,1874.124523,-0.82,-0.84,2.5,21.29
107.196231,-6813.244139,-0.44,-1.2,1.7,21.25
107.26849,-6813.244139,-0.46,-1.26,1.78,21.17
107.356012,-8280.622797,-0.44,-1.26,1.74,21.05
107.443566,-2156.254772,-0.06,-0.82,1.42,21.05
107.531879,8005.630389,-0.06,-0.78,1.44,21.25
107.619185,-10317.19338,-0.34,-0.76,0.92,21.05
107.706359,-13309.75913,-0.3,-0.74,0.88,21.17
107.793423,586.987652,-0.38,-0.76,0.88,21.17
107.879792,586.987652,-0.14,-0.72,0.34,21.05
107.970245,31431.57408,-0.1,-0.72,0.34,21.05
108.057311,-11818.6959,0.16,-0.62,0.96,21.05
108.144418,944.748125,0.12,-0.64,1.02,21.21
108.231329,-7766.583653,0.86,-0.18,1.28,21.25
108.31821,-1422.78627,0.84,-0.22,1.36,21.29
108.405635,-8332.18101,0.76,-0.22,1.36,21.33
108.492826,3853.940063,0.08,-0.48,-0.38,21.29
108.580073,2644.619541,0.08,-0.52,-0.38,21.29
108.667473,-11590.34747,0.52,-0.6,-1.58,21.29
108.754782,3935.304894,0.44,-0.6,-1.6,21.29
108.841948,-12717.64718,0.48,-0.58,-1.66,21.21
108.921802,-9626.107343,1.28,-0.64,-2.22,21.33
109.010994,-6304.741289,1.28,-0.66,-2.24,21.25
109.10017,-12737.09236,1.86,-0.8,-1.9,21.21
109.189606,-6688.895791,1.78,-0.82,-1.96,21.21
109.278824,7308.29944,1.78,-0.8,-1.94,21.29
109.367998,752.994109,1.66,-0.42,-2.04,21.21
109.455999,-10590.21537,1.64,-0.44,-2.04,21.13
109.544993,-10503.22945,1.02,-0.54,-2.38,21.37
109.637963,17459.20743,1.02,-0.56,-2.44,21.25
109.72141,17459.20743,0.96,-0.6,-2.4,21.25
109.80914,14234.61271,1.56,-0.4,-2.02,21.21
109.897765,-9442.900446,1.56,-0.4,-1.96,21.21
109.986608,4648.170873,1.54,-0.3,-2.04,21.17
110.075357,-2311.141477,1.54,-0.26,-2.08,21.25
110.163603,952.095884,1.64,-0.4,-2.42,21.21
110.252084,9670.842641,1.66,-0.4,-2.4,21.29
110.340519,9670.842641,1.6,-0.44,-2.46,21.05
110.428318,-13870.17727,2.02,-0.14,-2.46,21.33
110.516557,-9111.554245,1.96,-0.2,-2.46,21.25
110.60528,-10766.33536,1.96,0.02,-2.78,21.29
110.693438,-14435.08921,1.96,-0.02,-2.82,21.05
110.781674,1032.162564,1.92,0.02,-2.78,21.29
110.869588,-7707.337369,2.5,0.3,-2.82,21.05
110.957588,-5364.140946,2.44,0.24,-2.82,21.05
111.045873,5304.62699,1.92,0.7,-2.88,21.05
111.134668,8405.634744,1.9,0.7,-2.86,21.05
111.222998,8405.634744,1.86,0.7,-2.9,21.05
111.311512,-4838.352873,1.62,1.12,-2.14,21.05
111.400359,-9582.965281,1.6,1.08,-2.14,21.05
111.484074,-5742.468762,1.68,0.48,-1.42,21.05
111.572072,-12885.24876,1.68,0.46,-1.38,21.21
111.660601,10440.00741,1.68,0.46,-1.42,21.21
111.749356,18522.29003,0.12,0.78,-2.34,21.05
111.83779,-14943.80722,0.14,0.8,-2.38,21.17
111.926465,-2688.647119,1.6,0.66,-1.34,21.05
112.015512,965.035816,1.52,0.64,-1.32,21.05
112.104585,13690.48489,0.76,0.66,-1.54,21.05
112.192971,-5158.127618,0.76,0.68,-1.46,21.21
112.281175,-9796.127082,0.76,0.62,-1.46,21.05
112.369787,-8226.092283,-0.26,0.08,-1.82,21.29
112.458306,4534.957733,-0.26,0.04,-1.82,21.05
112.546901,18191.17838,-0.56,-0.64,-1.82,21.25
112.635144,4089.734823,-0.54,-0.6,-1.84,21.25
112.72424,-10293.90441,-0.58,-0.68,-1.84,21.05
112.812563,-10449.88167,-0.16,-0.9,-1.9,21.21
112.90067,-9493.811993,-0.22,-0.94,-1.82,21.29
112.989332,1692.608707,-0.58,-0.62,-1.64,21.29
113.077372,-174.512989,-0.6,-0.6,-1.64,21.29
113.16593,-2648.393591,-0.6,-0.66,-1.66,21.05
113.248873,-389.931209,-0.36,-0.46,-1.46,21.25
113.336934,-2290.566852,-0.36,-0.52,-1.44,21.25
113.425177,-10748.95251,-0.68,-0.46,-0.62,21.17
113.513144,6345.97891,-0.7,-0.38,-0.64,21.37
113.601362,2693.710439,-0.74,-0.5,-0.68,21.05
113.690076,3362.343484,-0.82,-0.7,0.28,21.05
113.778239,-5564.077196,-0.88,-0.72,0.34,21.29
113.866821,-6977.068051,-0.04,-1.08,0.2,21.29
113.95573,-2357.668196,-0.06,-1.06,0.2,21.45
114.044565,-4766.448755,-0.1,-1.14,0.2,21.29
114.132931,6286.471347,-0.32,-0.74,-0.8,21.21
114.221128,-8845.352108,-0.34,-0.74,-0.76,21.17
114.309426,-3924.797414,-0.26,-1.04,-1,21.21
114.398542,252.741007,-0.26,-1.02,-0.96,21.37
114.486985,7291.281372,-0.04,-0.62,-1.24,20.93
114.575077,-12129.86922,-0.06,-0.64,-1.28,21.01
114.663426,-2058.680221,-0.12,-0.64,-1.3,21.01
114.751644,12539.94919,-0.36,-0.86,-1.14,21.05
114.840434,3886.716419,-0.38,-0.88,-1.18,20.93
114.928697,-2399.443118,-0.84,-0.78,-0.66,21.05
115.01119,-8063.21006,-0.78,-0.84,-0.68,21.05
115.097162,-12412.46028,-0.84,-0.86,-0.68,20.97
115.185947,-858.188639,-1.08,-0.62,-0.26,21.01
115.274687,-9882.212593,-1.02,-0.54,-0.32,21.05
115.359937,-9882.212593,-0.88,-0.18,-1.86,21.21
115.448558,14887.08329,-0.84,-0.12,-1.88,21.41
115.537865,8689.129348,-0.92,-0.22,-1.88,21.25
115.626639,-6062.221242,-1.46,-1.02,0.52,21.21
115.715463,1226.231001,-1.54,-1.04,0.52,21.29
115.79741,-10432.65957,-1.1,-0.72,2.02,21.17
115.881007,7856.402497,-0.98,-0.66,1.98,21.05
115.965648,7345.419469,1.04,-0.84,1.88,20.97
116.054789,566.212524,1.04,-0.8,1.88,21.05
116.143286,-12110.38976,1.08,-0.82,1.78,20.93
116.232197,2747.79916,1.12,-0.96,0.44,21.05
116.3179,-8123.749147,1.1,-0.9,0.4,21.17
116.406121,-9049.136346,-1,-0.14,-1.22,21.21
116.494816,-2400.139235,-1.02,-0.12,-1.2,21.05
116.583529,-2754.510588,-1,-0.18,-1.18,21.05
116.668679,348.484851,-0.26,0.06,-0.8,21.05
116.756365,-3806.745131,-0.26,0.06,-0.76,21.05
116.842504,1590.136942,-0.6,0.24,-0.46,21.05
116.931301,6904.549765,-0.6,0.22,-0.44,20.97
117.019992,-9565.916222,-0.62,0.2,-0.46,20.97
117.104685,-1481.274144,-0.76,0.14,0.56,21.01
117.192838,11505.06051,-0.76,0.12,0.56,21.05
117.281704,2086.523929,-1.4,0.44,1.18,21.01
117.370366,5588.595108,-1.42,0.44,1.14,20.97
117.459471,-1563.615224,-1.4,0.48,1.12,21.01
117.543511,350.973662,-1.14,0.52,2.78,21.21
117.632133,-11043.24136,-1.14,0.52,2.7,21.25
117.720898,-9516.335251,-0.6,0.4,2.36,21.33
117.809747,-4091.432158,-0.56,0.36,2.42,21.37
117.898711,-4091.432158,-0.9,0.18,2.54,21.33
117.987716,13806.00855,-0.88,0.18,2.5,21.37
118.076859,-12040.81758,-0.9,0.14,2.52,21.25
118.165713,-12657.56899,-1.44,0.34,3.04,21.29
118.250434,762.32216,-1.38,0.32,3.08,21.37
118.338521,-408.923351,-2.42,-0.44,2.94,21.29
118.427461,-6859.918033,-2.38,-0.46,2.84,21.05
118.513157,5390.345908,-2.44,-0.44,2.78,21.13
118.602694,5390.345908,-2.96,-0.9,1.48,21.33
118.691348,7569.032919,-3.02,-0.94,1.48,21.29
118.780541,29512.8246,-3.36,-1.42,0.64,21.45
118.869608,-976.194849,-3.32,-1.44,0.66,21.21
118.958249,544.863516,-3.62,-1.06,0.22,20.97
119.047769,-5774.872984,-3.62,-1.04,0.18,21.05
119.13665,1357.855777,-3.62,-1.04,0.28,21.01
119.225539,-5901.875568,-3.76,-1.74,0.16,21.01
119.315944,-7257.006765,-3.78,-1.74,0.08,20.97
119.406316,-7407.50331,-3.04,-1.76,0.32,21.05
119.496949,6545.50766,-3.04,-1.72,0.3,21.21
119.587248,-6630.114013,-3.06,-1.8,0.24,20.97
119.677277,-12874.39122,-4.58,-2.38,-0.06,20.33
119.76698,-5289.715654,-4.54,-2.38,-0.08,20.25
119.856706,5810.945753,-4.54,-2.54,-0.34,20.37
119.947184,16069.66153,-4.58,-2.62,-0.34,20.37
120.037856,-1850.499808,-4.6,-2.62,-0.38,20.21
120.121549,-4044.575437,-4.04,-2.96,0.28,20.29
120.207018,-10751.85084,-4.04,-3,0.28,20.29
120.290151,-6758.494328,-3.62,-3,-0.24,20.49
120.378486,5952.646587,-3.62,-3.04,-0.22,20.45
120.46662,-11686.11655,-3.38,-2.52,0.52,20.45
120.554776,-4078.63052,-3.5,-2.56,0.56,20.49
120.643716,10045.41037,-3.46,-2.62,0.46,20.29
120.732749,-6277.623205,-3.34,-2.94,0.12,20.53
120.818416,-10573.40222,-3.36,-2.98,0.06,20.45
120.906892,1234.203703,-2.42,-1.84,0.14,20.61
120.992506,-1308.18886,-2.46,-1.82,0.14,20.49
121.081056,27308.81857,-2.46,-1.82,0.14,20.57
121.17001,8352.54822,-3.18,-0.44,-0.46,20.45
121.258323,-6107.028888,-3.24,-0.46,-0.5,20.41
121.346486,24362.94763,-4.04,-0.44,-0.74,20.25
121.435016,-6213.674008,-4.04,-0.38,-0.8,20.21
121.523728,-12392.19406,-4.1,-0.38,-0.8,20.21
121.612503,3720.521552,-4.52,-1.08,-0.9,20.21
121.70162,-245.08805,-4.62,-1.14,-0.9,20.13
121.790032,-5247.865594,-6.38,-1.04,-1.38,20.17
121.873213,-9640.279191,-6.38,-1.04,-1.42,20.13
121.96215,-2172.272593,-4.88,-1.88,-1.92,20.57
122.037774,67.355254,-4.88,-1.86,-1.94,20.57
122.118183,-10180.62872,-4.9,-1.88,-1.94,20.61
122.206664,-10151.71852,-4.94,-1.4,-3.08,20.65
122.295328,9075.682264,-4.92,-1.46,-3.1,20.61
122.384219,-5373.163191,-5.2,-1.88,-2.96,20.29
122.470088,-4971.92909,-5.2,-1.86,-2.96,20.21
122.559171,-9271.679605,-5.28,-1.94,-3,20.09
122.648273,-13616.75332,-5.84,-2.24,-2.32,20.13
122.737255,602.822987,-5.78,-2.26,-2.3,20.25
122.826209,-13226.85269,-6.22,-2.04,-2.08,20.29
122.914887,-2026.674714,-6.2,-2.04,-2.1,20.29
123.003675,1580.076324,-6.22,-2.12,-2.08,20.25
123.093114,-10586.91513,-5.64,-2.32,-1.54,20.13
123.182418,2969.677247,-5.76,-2.4,-1.58,20.25
123.270855,18884.2337,-5.32,-2.46,-0.32,20.25
123.359564,-7640.154263,-5.36,-2.46,-0.38,20.33
123.448386,9552.221815,-6.14,-2,-1.22,20.37
123.537907,9282.171482,-6.16,-2.04,-1.22,20.37
123.626753,-8204.738653,-6.16,-2,-1.24,20.45
123.715657,-1257.95961,-6.04,-2.78,-1.26,20.25
123.797013,-10013.80416,-6.02,-2.72,-1.24,20.37
123.865031,-5875.620273,-5.92,-2.7,-2.14,20.45
123.932399,4784.033614,-5.84,-2.76,-2.1,20.29
124.016742,-2821.096352,-5.84,-2.78,-2.18,20.41
124.103647,5347.625938,-5.24,-2.68,-2.58,20.45
124.192791,26960.73023,-5.28,-2.7,-2.56,20.45
124.283209,-6067.040335,-5.5,-2.76,-2.1,20.49
124.371288,-2381.525044,-5.52,-2.82,-2.02,20.45
124.459886,-7214.403954,-6.16,-3.2,-1.08,20.41
124.548225,75.723778,-6.16,-3.22,-1,20.17
124.637291,3100.625696,-6.08,-3.16,-1.1,20.29
124.726395,12617.91176,-6.54,-3.24,-1.32,20.25
124.815578,6283.45596,-6.5,-3.22,-1.24,20.41
124.904549,-14713.25789,-6.72,-3.02,-0.8,20.33
124.993767,-12632.26449,-6.68,-2.96,-0.92,20.13
125.082706,-3515.001083,-6.72,-3.08,-0.88,20.17
125.172265,-5741.901526,-6.5,-2.78,-0.9,20.17
125.261199,29611.97082,-6.5,-2.78,-0.82,20.05
125.350225,17494.03067,-6.56,-2.28,-0.88,20.29
125.439556,-2697.436271,-6.52,-2.24,-0.9,20.29
125.523009,-6090.545328,-6.54,-2.26,-0.94,20.29
125.610951,-11186.9257,-5.96,-2.6,-0.38,20.37
125.700107,-5402.103046,-5.98,-2.62,-0.42,20.33
125.789088,-18.269871,-7.22,-3.06,-0.46,20.05
125.877451,-5701.224449,-7.3,-3.04,-0.46,20.21
125.966164,-2749.639963,-7.26,-3.04,-0.56,20.09
126.054413,-1018.79195,-7.32,-3.06,-0.14,20.13
126.138494,9146.011234,-7.28,-3.04,-0.16,20.29
126.227039,11159.57331,-7.26,-3.46,-0.78,20.49
126.315651,743.021807,-7.26,-3.48,-0.84,20.49
126.404135,4070.712067,-7.2,-2.16,-0.78,20.57
126.493179,2235.133398,-7.16,-2.24,-0.74,20.49
126.582217,-6873.90872,-7.18,-2.18,-0.72,20.53
126.671273,-6003.564851,-7.22,-2.54,-0.8,20.45
126.759525,-10501.05821,-7.24,-2.46,-0.9,20.49
126.848071,-9122.270593,-6.34,-2.22,-1.06,20.37
126.937118,5712.055752,-6.36,-2.18,-1,20.45
127.025916,-2503.793627,-6.4,-2.28,-1,20.25
127.114359,17226.92195,-6.26,-2.62,-0.4,20.49
127.203549,-5440.797358,-6.28,-2.62,-0.34,20.61
127.286907,-8158.320929,-6.12,-3.18,-0.6,20.49
127.375475,-8077.775822,-6.12,-3.2,-0.52,20.61
127.464098,16675.23538,-6.12,-3.14,-0.72,20.61
127.553138,-10473.05932,-5.52,-2.92,-1.3,20.41
127.64163,8845.511757,-5.6,-2.92,-1.3,20.57
127.730064,13017.99489,-5.02,-1.28,-2.74,20.65
127.81904,-3936.299744,-4.96,-1.22,-2.66,20.61
127.907436,-10924.65193,-6.14,-1.36,-3.1,20.77
127.995703,21440.7695,-6.14,-1.34,-3.12,20.85
128.083978,-9168.829618,-6.14,-1.3,-3.02,20.89
128.172527,-9128.55227,-6.08,-1.7,-2.78,20.65
128.261283,16784.07766,-6.1,-1.62,-2.74,20.73
128.349966,19334.54426,-6.6,-1.36,-3.04,20.73
128.438518,-2922.479224,-6.62,-1.36,-3.12,20.77
128.527496,-11395.66042,-6.68,-1.3,-3.12,20.93
128.616884,-5135.50821,-7.12,0.28,-0.12,20.97
128.701848,877.603371,-7.1,0.22,0,20.97
128.790282,3782.470919,-7.18,-0.14,1.78,21.01
128.878495,14944.27963,-7.2,-0.08,1.74,21.05
128.967066,16027.34096,-7.18,-0.16,1.68,20.97
129.052783,-7264.890542,-5.28,0.2,1.6,21.01
129.14101,3029.764568,-5.32,0.2,1.62,21.01
129.229805,7860.929081,-5.3,-0.06,-0.38,21.05
129.318216,9664.036068,-5.34,-0.06,-0.4,21.05
129.407127,5339.092724,-5.34,-0.06,-0.38,21.21
129.495724,-616.204722,-5.6,-0.88,-0.48,21.05
129.584378,-437.691059,-5.64,-0.9,-0.56,21.05
129.673603,-751.095399,-5.9,-0.86,-2.36,20.69
129.762409,-13943.39505,-5.86,-0.84,-2.36,20.61
129.85114,5907.257134,-6.22,-1.18,-2.18,20.57
129.93987,16491.11778,-6.2,-1.22,-2.14,20.57
130.02854,7127.798375,-6.28,-1.2,-2.12,20.53
130.117645,1610.168375,-5.7,-1.16,-1.06,20.49
130.206579,-10642.7796,-5.7,-1.18,-1.06,20.49
130.295429,-4678.869928,-6.02,-1.3,-1.76,20.57
130.384479,3430.354066,-6.04,-1.28,-1.8,20.69
130.468092,-9528.470356,-6.02,-1.32,-1.82,20.49
130.556533,-1233.40206,-5.76,-0.96,-1.88,20.49
130.645155,3493.877882,-5.78,-0.98,-1.88,20.57
130.733708,-10422.56366,-6.04,-1.7,-1.58,20.61
130.823164,5816.055824,-6.08,-1.72,-1.6,20.57
130.906861,-10560.54326,-6.12,-1.72,-1.54,20.61
130.995182,-2796.800429,-5.7,-1.22,-1.54,20.61
131.083864,19730.6229,-5.68,-1.3,-1.46,20.57
131.172756,-3107.34318,-4.74,-1.62,-1.22,20.61
131.261743,-10410.16556,-4.78,-1.62,-1.18,20.61
131.350133,-11163.95332,-5.46,-1.6,-1.26,20.61
131.439201,10068.21513,-5.42,-1.62,-1.38,20.45
131.528116,-2508.885994,-5.42,-1.64,-1.38,20.45
131.616721,-12443.0877,-6.58,-1.28,-2.1,20.57
131.705327,-10479.05558,-6.58,-1.22,-2.14,20.61
131.793818,538.916024,-5.96,-2.32,-2.28,20.81
131.882073,24603.17721,-5.94,-2.32,-2.3,20.69
131.970961,8673.047271,-5.94,-2.38,-2.36,20.57
132.059535,19023.57294,-5.7,-1.78,-1.72,20.69
132.148541,471.85185,-5.78,-1.88,-1.74,20.49
132.237096,-9161.440731,-6.1,-1.76,-1.84,20.45
132.326322,-259.794845,-6.06,-1.76,-1.9,20.45
132.414915,-1687.924091,-6.08,-1.82,-1.88,20.25
132.503867,-2068.928174,-6.86,-1.72,-1.2,20.29
132.597417,9395.624825,-6.82,-1.72,-1.26,20.29
132.681122,2723.495554,-7.88,-2.32,-1.92,20.61
132.769598,10861.64625,-7.8,-2.3,-1.96,20.53
132.8584,-3571.235851,-7.88,-2.3,-1.94,20.53
132.947446,13954.10574,-7.54,-2.38,-1.58,20.81
133.035978,-12655.84836,-7.52,-2.46,-1.62,20.65
133.124962,-690.410031,-6.82,-2.08,-0.94,20.61
133.214108,20144.59104,-6.9,-2.14,-0.96,20.57
133.30307,1848.576367,-6.66,-1.82,0.1,20.45
133.391761,-2152.932037,-6.74,-1.82,0.14,20.53
133.480937,-3621.923973,-6.7,-1.84,0.06,20.37
133.569717,-3483.474158,-6.68,-2.24,-0.1,20.65
133.65774,-184.732828,-6.64,-2.18,-0.12,20.53
133.746856,12371.34549,-6.8,-2.48,-0.34,20.77
133.8357,-8755.760398,-6.82,-2.54,-0.38,20.69
133.924721,-372.358888,-6.84,-2.54,-0.46,20.61
134.01379,-8495.567962,-5.94,-2.98,0.08,20.77
134.102925,-8117.046507,-6.02,-3.02,0.1,20.77
134.191364,-12721.69552,-4.7,-2.88,0.36,20.65
134.280232,30171.56778,-4.72,-2.88,0.36,20.73
134.373523,20186.05226,-4.78,-2.88,0.34,20.61
134.457993,15022.88851,-4.78,-2.66,-0.62,20.85
134.547176,1365.529321,-4.84,-2.7,-0.6,20.89
134.636276,23308.18256,-4.44,-2.88,-0.12,20.85
134.725156,-1761.800266,-4.42,-2.92,-0.12,20.69
134.809337,-2353.130985,-5.42,-2.38,0.04,20.89
134.897785,369.907268,-5.36,-2.34,0.06,20.93
134.986617,-8619.622368,-5.4,-2.32,0.06,20.97
135.075604,-806.289563,-5.34,-2.62,0.4,20.85
135.164207,-3605.919713,-5.28,-2.62,0.44,20.93
135.252528,16357.16926,-5.84,-3.32,1.12,20.81
135.341289,24187.31284,-5.86,-3.36,1.1,20.77
135.430284,-239.841883,-5.86,-3.32,1.04,20.81
135.519048,-5758.402213,-5.18,-3.92,1.1,21.05
135.607258,-11836.30164,-5.12,-3.9,1.14,20.89
135.696036,2978.821205,-5.86,-1.8,0.82,20.97
135.784979,-970.950841,-5.9,-1.82,0.86,21.05
135.873631,2844.658854,-5.9,-1.88,0.84,20.81
135.962374,4130.442068,-5.5,-1.22,0.5,21.21
136.051221,8235.754062,-5.52,-1.24,0.52,21.05
136.140291,5722.984191,-4.7,-0.56,-0.56,21.05
136.22513,-130.445131,-4.7,-0.56,-0.56,21.05
136.313651,14779.5264,-4.68,-0.56,-0.56,21.01
136.40195,5913.427586,-4.64,-0.24,-0.42,21.05
136.490476,-6781.000436,-4.64,-0.26,-0.38,21.01
136.578699,-10064.2645,-5.82,0.76,-2.04,20.93
136.667639,-13168.95701,-5.84,0.72,-2.02,20.89
136.756031,-667.147346,-5.24,0.62,-2.62,20.97
136.84462,-6101.817276,-5.26,0.72,-2.7,21.01
136.933202,1027.884512,-5.2,0.7,-2.64,21.05
137.021615,-9222.94861,-6.12,0.78,-1.46,21.05
137.110058,6497.032782,-6.1,0.72,-1.5,20.97
137.198187,2829.170093,-4.46,-0.34,-3.04,21.05
137.287246,1192.154502,-4.5,-0.38,-3.06,20.97
137.375859,-11574.17992,-4.52,-0.38,-3.08,20.97
137.464025,-11167.73182,-4.84,-0.86,-2.88,21.05
137.552511,-162.270952,-4.76,-0.84,-2.88,21.01
137.641144,8752.370739,-4.4,-1.08,-3.28,21.01
137.7295,7311.457289,-4.4,-1.12,-3.32,20.97
137.817839,-1791.985229,-4.4,-1.14,-3.3,20.97
137.906376,1523.606429,-4.72,-1.22,-3.2,21.01
137.990459,6617.735239,-4.74,-1.26,-3.2,20.89
138.079062,1802.391721,-3.44,-1.88,-3.9,21.05
138.167654,5627.373939,-3.38,-1.88,-3.94,21.05
138.255779,-2512.221683,-2.54,-1.88,-3.64,21.17
138.344341,-9133.355964,-2.62,-2.02,-3.84,20.81
138.432974,6102.095525,-2.5,-1.92,-3.64,21.01
138.521302,4885.552563,-2.84,-1.4,-2.68,21.05
138.60958,-1525.945663,-2.88,-1.44,-2.7,21.17
138.698508,-9011.563002,-2.54,-1.3,-3.22,20.97
138.786698,-12197.70087,-2.62,-1.34,-3.14,21.05
138.87525,-3057.812554,-2.6,-1.38,-3.18,20.97
138.962864,-6196.522022,-4.78,-1.86,-1.28,20.97
139.051633,4438.274436,-4.82,-1.84,-1.3,21.05
139.135475,-1399.905422,-4.48,-2.04,-0.32,20.81
139.223745,-864.587152,-4.56,-2.04,-0.26,20.93
139.311836,-7600.035778,-4.52,-2.02,-0.36,20.89
139.400262,2932.078319,-3.52,-2.06,-1.38,20.77
139.488732,-9611.707029,-3.54,-2.06,-1.38,20.77
139.577123,11527.106,-2.3,-1.62,-2.2,20.37
139.66599,-10370.69446,-2.36,-1.7,-2.2,20.37
139.748656,2982.395615,-2.36,-1.64,-2.22,20.37
139.836193,-14153.55322,-2.64,-2.06,-2.62,20.45
139.920473,-6430.633321,-2.68,-2.08,-2.62,20.45
140.00452,-13902.88911,-2.64,-1.8,-3.4,20.29
140.093344,10484.11316,-2.7,-1.84,-3.36,20.29
140.181539,10480.26462,-2.94,-1.54,-4.06,20.89
140.269794,9540.90151,-2.86,-1.5,-4.14,20.85
140.358615,-13993.69674,-2.96,-1.54,-4.16,20.77
140.442824,4278.319799,-3.26,-1.56,-4.1,20.25
140.531148,-9075.652871,-3.24,-1.54,-4.16,20.29
140.619294,-14272.31385,-3.66,-1.86,-4.08,20.21
140.707358,-9684.366604,-3.62,-1.8,-4.06,20.21
140.794951,-9000.837194,-3.7,-1.86,-4.04,20.17
140.88367,6200.258239,-3.88,-1.94,-4.54,20.49
140.971734,-12266.36289,-3.9,-1.92,-4.54,20.53
141.060176,-11138.10717,-2.54,-2,-5.18,20.57
141.144249,-4085.462329,-2.56,-1.98,-5.16,20.61
141.233201,2192.012035,-2.6,-2.02,-5.26,20.45
141.317912,92.642816,-4.16,-1.54,-4.88,20.49
141.405922,-7059.532544,-4.14,-1.58,-4.94,20.53
141.488285,-5947.429665,-3.32,-1.32,-4.4,20.65
141.564149,-9196.879688,-3.28,-1.3,-4.4,20.73
141.651928,205.19084,-2.96,-1.32,-4.12,20.61
141.737336,-13243.26033,-2.96,-1.3,-4.14,20.57
141.826152,-4205.487511,-2.96,-1.34,-4.1,20.61
141.914618,-3018.581226,-3.92,-1.58,-3.3,20.97
142.003589,5950.439817,-3.88,-1.54,-3.32,21.05
142.089219,-2823.734714,-3.66,-1.82,-2.3,21.01
142.177285,-7787.924515,-3.7,-1.82,-2.3,21.01
142.264419,8101.952213,-3.7,-1.88,-2.36,20.93
142.352116,-4575.477262,-3.62,-2.68,-2.32,20.93
142.440658,-12487.45567,-3.62,-2.66,-2.32,21.05
142.528812,-10472.91781,-2.64,-1.3,-4.72,20.85
142.617272,-7054.771426,-2.7,-1.3,-4.74,20.77
142.704853,-313.269914,-2.68,-1.32,-4.76,20.65
142.793109,22971.29502,-2.62,-0.76,-3.54,20.97
142.881176,-9330.972158,-2.7,-0.72,-3.54,20.97
142.965862,-11621.63516,-3.12,-0.88,-3.28,21.01
143.051052,19386.36497,-3.08,-0.9,-3.34,20.85
143.139891,1760.918523,-3.14,-0.88,-3.3,20.97
143.209735,-3391.391483,-3.12,-0.9,-3.36,20.97
143.288869,24724.84889,-3.08,-0.9,-3.46,20.77
143.378461,11358.49199,-2.66,-0.92,-3.36,20.77
143.468069,-5214.230926,-2.7,-0.92,-3.34,20.93
